2509585;39.68245;-2.50885
2509586;38.61294;-6.50914
2509587;37.39731;-6.47461
2509588;38.50754;-0.23346
2509589;38.75023;-2.87066
2509590;38.13333;-4.9
2509591;39.3;-2.06667
2509592;38.86329;-6.19665
2509593;39.31667;-1.83333
2509594;38.3;-6.08333
2509595;38.14621;-2.15906
2509596;38.3877;-0.49064
2509597;39.42824;-3.36079
2509598;38.56144;-6.3381
2509599;37.96257;-4.54547
2509600;39.56894;3.08815
2509601;39.5989;-2.67352
2509602;39.2;-1.23333
2509603;37.98108;-4.29003
2509604;39.65955;-6.82122
2509605;39.61505;-3.21915
2509606;38.1156;-3.0848
2509607;39.8776;4.2899
2509608;39.62367;-3.33813
2509609;37.30239;-7.34413
2509610;39.65;-2.6
2509611;37.0504;-4.57998
2509612;28.0892;-17.11157
2509613;38.7537;-4.87652
2509614;37.78842;-5.67635
2509615;38.20695;-3.51025
2509616;37.20799;-4.0316
2509617;28.15623;-16.63592
2509618;28.11003;-16.46884
2509619;37.61866;-7.39192
2509620;37.48333;-6.41667
2509621;28.31667;-14.16667
2509622;28.16139;-15.42031
2509623;38.11667;-5.85
2509624;38.03063;-6.64355
2509625;28.51607;-16.42224
2509626;28.4547;-13.85737
2509627;28.15243;-17.34494
2509628;28.06252;-14.4194
2509629;28.10068;-15.65466
2509630;37.66667;-3.88333
2509631;29.29258;-13.5309
2509632;28.26436;-16.66446
2509633;36.71637;-2.64717
2509634;39.61836;-5.4454
2509635;28.18095;-15.41988
2509636;28.49035;-16.28719
2509638;28.5728;-17.83758
2509639;39.15665;-6.54916
2509640;37.5773;-3.33173
2509641;38.39347;-2.1365
2509642;39.8239;-6.05989
2509643;39.41667;-1.5
2509644;37.71667;-1.11667
2509645;36.50514;-6.27953
2509646;38.42655;-2.01574
2509647;38.51667;-2.65
2509648;27.76667;-15.58333
2509649;39.02504;-4.58156
2509650;36.83155;-2.64273
2509651;28.12543;-16.57332
2509652;37.63226;-4.225
2509653;38.05;-4.9
2509654;38.15603;-4.62445
2509655;36.25383;-5.68587
2509656;37.43078;-5.81637
2509657;38.06667;-5.5
2509658;37.78333;-5.55
2509659;36.88333;-5.91667
2509660;36.89006;-2.42695
2509661;38.2;-6.18333
2509662;37.58517;-5.86249
2509663;38.63316;-2.50045
2509664;39.45808;2.73791
2509665;37.03333;-6.18333
2509666;37.538;-3.24789
2509667;27.74972;-18.15513
2509668;39.6548;3.45563
2509669;38.84709;0.01034
2509670;36.47943;-5.82225
2509671;28.11605;-15.59784
2509672;38.66025;-4.34418
2509673;37.88535;-6.83119
2509674;37.6927;-5.33855
2509675;37.93266;-1.13157
2509676;39.22184;-3.92321
2509677;37.04043;-2.45169
2509678;38.40581;-0.58708
2509679;39.16667;-0.43333
2509680;38.43962;-0.46127
2509681;37.3;-3.15
2509682;36.73159;-3.68451
2509683;36.49343;-4.94534
2509684;37.31917;-6.00306
2509685;39.09596;1.5683
2509686;36.50454;-6.18465
2509687;36.12436;-5.43703
2509688;28.57111;-17.90016
2509689;36.86154;-3.94426
2509690;28.17295;-16.74537
2509691;28.74985;-13.9253
2509692;37.25;-1.66667
2509693;37.24345;-1.85905
2509694;39.95;-0.3
2509695;39.15802;2.97815
2509696;37.91172;-3.82734
2509697;38.47628;-0.61475
2509698;37.7;-6.28333
2509699;37.79033;-0.75968
2509700;37.74296;-4.66199
2509701;37.12092;-6.61549
2509702;38.49581;-4.29436
2509703;36.80095;-5.14835
2509704;39.60523;-3.70827
2509705;37.40711;-4.01089
2509706;38.33386;-4.50828
2509707;36.95812;-4.12142
2509708;39.46667;-0.56667
2509709;37.54158;-3.99508
2509710;37.0684;-3.81983
2509711;37.76663;-6.61756
2509712;39.27924;-2.43397
2509713;39.61033;-4.23128
2509714;37.03333;-5.96667
2509715;39.25;-0.41667
2509716;37.58185;-2.45944
2509717;38.31469;-3.57012
2509718;37.46407;-3.47893
2509719;37.18555;-4.03739
2509720;37.73261;-2.38954
2509721;38.46667;-2.46667
2509722;36.92744;-3.28758
2509723;39.46667;-0.98333
2509724;37.16983;-4.08766
2509725;38.18333;-4.51667
2509726;38.85169;-0.82167
2509727;38.36254;-3.07335
2509728;39.48333;-1.35
2509729;37.94126;-3.78649
2509730;36.98354;-3.72762
2509731;38.20395;-4.27907
2509732;37.86907;-1.12902
2509733;37.66235;-1.19079
2509734;37.63856;-6.14636
2509735;38.6;-4.36667
2509736;38.23333;-4.55
2509737;36.81667;-3.7
2509738;38.41656;-3.49689
2509739;37.3355;-5.59085
2509740;38.91353;-1.57032
2509741;38.29429;-2.93194
2509742;36.89593;-4.13776
2509743;36.93333;-4.11667
2509744;39.42424;-7.08526
2509745;36.98157;-4.88054
2509746;36.52835;-5.45694
2509747;37.5;-6.8
2509748;37.26667;-3.35
2509749;38.86758;-4.20882
2509750;38.69954;-5.57965
2509751;38.5;-4.48333
2509752;37.14857;-4.55154
2509753;36.89342;-3.86198
2509754;38.26667;-3.2
2509755;39.95607;3.21419
2509756;38.96667;1.3
2509757;38.50451;-4.01601
2509758;27.85054;-15.78619
2509759;38.98912;-0.15177
2509760;38.03333;-6
2509761;38.05;-6.1
2509762;28.65;-17.83333
2509763;39.03333;1.48333
2509764;39.85;-1.66667
2509765;37.95;-5.16667
2509766;36.75;-3.6
2509767;28.68333;-17.78333
2509768;37.64844;-2.07686
2509769;36.78107;-4.10266
2509770;35.17204;-4.29959
2509771;36.83244;-3.51539
2509772;37.69178;-2.09587
2509773;37.7302;-1.84277
2509774;36.72638;-4.10639
2509775;37.0559;-3.36576
2509776;36.44655;-5.09024
2509777;36.51348;-5.11142
2509778;37.37083;-3.21742
2509779;37.19407;-2.40155
2509780;39.26667;-4
2509781;39.97687;-4.97641
2509782;28.58333;-16.15
2509783;36.25213;-5.96717
2509784;39.7;-0.63333
2509785;38.23088;-4.54394
2509786;38.3;-3.15
2509787;39.83945;-2.64229
2509788;39.56077;-2.78658
2509789;38.75;-3.41667
2509790;39.97225;-3.75568
2509791;28.97184;-13.68088
2509792;36.81667;-5.55
2509793;39.35902;-6.77913
2509794;37.89386;-7.00219
2509795;38.54543;-2.32456
2509796;38.0013;-3.1672
2509797;39.01362;-6.36714
2509798;37.93389;-3.77542
2509799;28.00892;-15.5333
2509800;28.39132;-14.08529
2509801;37.93333;-6.81667
2509802;37.73333;-3.08333
2509803;37.20592;-3.7544
2509804;39.62958;-6.69653
2509805;39.75;-2.13333
2509806;38.48725;-2.4023
2509807;38.03115;-3.12611
2509808;36.02894;-5.62391
2509809;39.06667;-1.11667
2509810;39.95;-1.58333
2509811;39.93333;-1.38333
2509812;39.61667;-2.16667
2509813;38.80641;-2.59543
2509814;37.31356;-7.2154
2509815;37.8;-3.13333
2509816;38.9;-0.06667
2509817;38.86822;1.19837
2509818;38.08201;-4.64562
2509819;39.42595;-2.29404
2509820;37.76784;-4.26835
2509821;39.19985;-4.80961
2509822;38.47748;-6.9324
2509823;36.39957;-5.19332
2509824;38.08407;-2.55212
2509825;37.25208;-6.63351
2509826;36.94375;-5.44591
2509827;38.06667;-5.28333
2509828;38.93472;-2.20872
2509829;38.94614;-2.19938
2509830;39.66667;-0.81667
2509831;39.61667;-2.01667
2509832;38.91122;-6.21999
2509833;38.21667;-5.81667
2509834;38.67059;-6.98036
2509835;37.57511;-6.75432
2509836;39.71866;-2.22135
2509837;38.3271;-6.53648
2509838;38.23333;-0.6
2509839;38.23777;-0.59313
2509840;38.96417;-4.04093
2509841;27.80628;-17.91578
2509842;39.46692;-5.56146
2509843;39.76289;-6.59555
2509844;38.26688;-3.95791
2509845;40;-6.38333
2509846;27.98562;-15.49725
2509847;38.4;-5.35
2509848;39.09644;-5.27142
2509849;37.74305;-6.25534
2509850;38.13602;-6.92918
2509851;38.99517;-4.42177
2509852;37.00214;-3.09073
2509853;36.99618;-3.08287
2509854;38.57684;-6.86232
2509855;38.09871;-4.33456
2509856;38.3369;-4.2203
2509857;39.14156;-5.13882
2509858;37.17329;-6.7953
2509859;38.31667;-0.68333
2509860;38.33333;-0.6
2509861;38.83592;-0.85096
2509862;38.71784;-0.39919
2509863;28.48333;-16.21667
2509864;28.0433;-15.57623
2509865;28.38863;-14.01179
2509866;38.03333;-6.76667
2509867;39.55;-0.51667
2509868;39.25;-4.26667
2509869;38.98518;-0.55696
2509870;38.91846;-6.25183
2509871;37.35909;-3.89664
2509872;39.7;-1.23333
2509873;39.48333;-1.56667
2509874;39.63333;-2.01667
2509875;39.51667;-2.1
2509876;39.56667;-2.03333
2509877;39.01255;-4.44154
2509878;36.69184;-5.77729
2509879;39.12974;-5.22392
2509880;39.75;-4.08333
2509881;39.71667;-5.91667
2509882;37.83333;-5.53333
2509883;38.7289;-5.4884
2509884;39.65038;-3.94618
2509885;38.60596;-5.45354
2509886;28.2;-17.25
2509887;28.17944;-17.26664
2509888;28.5133;-16.24335
2509889;38.75;-0.41667
2509890;28.45968;-14.0398
2509891;38.36637;-6.7886
2509892;28.08792;-16.65856
2509893;28.49772;-16.1989
2509894;38.37889;-6.80371
2509895;39.4322;-4.35931
2509896;39.13333;-4.7
2509897;38.78333;-4.68333
2509898;38.74742;-4.69299
2509899;39.11681;-4.36764
2509900;39.07811;-6.33826
2509901;38.87799;-4.72376
2509902;38.7101;-5.79847
2509903;37.28333;-7.18333
2509904;38.84973;-5.51325
2509905;28.50054;-16.20609
2509906;38.13333;-2.38333
2509907;28.51667;-16.38333
2509908;38.75;-0.33333
2509909;28.3;-16.78333
2509910;36.93207;-4.68257
2509911;28.51568;-16.23758
2509912;28.26201;-13.91416
2509913;28.51763;-16.22731
2509914;28.56667;-13.91667
2509915;37.33333;-6.03333
2509916;36.58645;-5.79849
2509917;36.06872;-5.68885
2509918;28.20129;-17.2528
2509919;39.85;-4.41667
2509920;39.84634;-3.36463
2509921;38.18333;-5.05
2509922;38.12498;-4.44705
2509923;37.96667;-5.95
2509924;36.677;-5.82445
2509925;38.14256;-3.539
2509926;39.06667;-0.31667
2509927;39.82548;-0.23355
2509928;39.71781;2.58688
2509929;39.71042;2.6223
2509930;38.80561;-0.1589
2509931;39.93482;3.12166
2509932;39.9;-0.45
2509933;37.77711;-1.12334
2509934;38.89575;-0.69104
2509935;28.84068;-17.94408
2509936;37.96667;-4.03333
2509937;39.56667;-2.01667
2509938;39.5;-2.05
2509939;39.78333;-2.15
2509940;39.81667;-2.15
2509941;39.76667;-2.15
2509942;38.85254;-3.7721
2509943;38.06258;-3.61037
2509944;37.7756;-4.22038
2509945;38.18284;-1.72383
2509946;37.41618;-6.07422
2509947;38.26667;-6.46667
2509948;38.24243;-7.11965
2509949;38.40518;-6.00403
2509950;39.41148;-7.24435
2509951;39.33333;-0.83333
2509952;39.5;0
2509953;39.5;-0.66667
2509954;39.46975;-0.37739
2509955;38.51048;-4.23333
2509956;28.57214;-13.83005
2509957;36.91876;-4.44506
2509958;37.86667;-6.48333
2509959;39.23316;-3.48606
2509960;39.4539;-4.0958
2509961;39.79635;-5.24544
2509962;36.06442;-5.69123
2509963;39.11912;-4.74327
2509964;38.91542;-6.06765
2509965;39.46485;-3.54544
2509966;39.30624;-7.0405
2509967;36.23333;-5.58333
2509968;37.9921;-6.97289
2509969;39.41902;-3.80816
2509970;38.84433;-6.22545
2509971;38.68507;-6.85603
2509972;39.05;-6.86667
2509973;39.34062;-6.79583
2509974;36.75835;-4.24235
2509975;37.23378;-3.82005
2509976;38.33333;-5.31667
2509977;39.12467;-6.21281
2509978;37.81882;-1.02778
2509979;39.43554;-3.65182
2509980;37.58903;-3.8145
2509981;37.74374;-4.66085
2509982;38.76211;-3.38483
2509983;38.76667;-3.38333
2509984;39.12268;-5.04909
2509985;39.12885;-5.11484
2509986;39.20588;-6.06622
2509987;39.11986;-5.51678
2509988;38.73169;-6.2874
2509989;38.31421;-2.72655
2509990;37.59547;-3.01457
2509991;38.93858;-4.8292
2509992;39.25344;-3.68907
2509993;36.94641;-6.00187
2509994;38.90167;-6.75902
2509995;39.13333;-4.66667
2509996;38.25521;-3.77651
2509997;39.9;-2.11667
2509998;37.63333;-1.16667
2509999;39.00162;-4.84802
2510000;37.94877;-6.68202
2510001;37.78486;-6.88008
2510002;39.03506;-4.21916
2510003;38.77476;-6.78831
2510004;38.30136;-4.20956
2510005;39.51499;-4.14694
2510006;38.16667;-5.1
2510007;39.72588;-5.28296
2510008;37.93333;-6.76667
2510009;39.92579;-2.70223
2510010;37.26667;-7.33333
2510011;37.1;-3.33333
2510012;37.8094;-1.9696
2510013;36.21738;-5.5636
2510014;39.29948;-4.01025
2510015;39.83659;-5.52307
2510016;39.18333;-4.65
2510017;39.16865;-5.31264
2510018;39.21985;-4.4589
2510019;37.78459;-6.61146
2510020;37.93862;-3.42543
2510021;39.2703;-3.43122
2510022;39.25823;-4.01159
2510023;38.57715;-6.76849
2510024;39.10179;-6.61905
2510025;37.4;-4
2510026;36.57511;-6.22663
2510027;39.93333;-2.18333
2510028;39.13514;-1.67703
2510029;37.45844;-6.21596
2510030;39.28976;-5.16752
2510031;39.27433;-6.12183
2510032;39.37997;-6.69501
2510033;37.73076;-6.34873
2510034;39.15144;-4.64517
2510035;37.20187;-6.4591
2510036;37.95645;-6.86165
2510037;39.89997;-3.89723
2510038;39.75919;-5.61951
2510039;39.80589;-5.43438
2510040;38.21071;-4.21343
2510041;39.07294;-3.85257
2510042;38.20221;-4.20765
2510043;38.09445;-3.43405
2510044;39.23065;-4.0948
2510045;39.24289;-5.19
2510046;39.43192;-4.72457
2510047;38.72664;-4.87261
2510048;38.69839;-4.42573
2510049;38.80829;-6.05131
2510050;37.62349;-3.69778
2510051;37.91667;-6.85
2510052;37.83726;-4.83052
2510053;37.82043;-4.85115
2510054;37.49468;-2.72469
2510055;38.26667;-3.7
2510056;37.25554;-6.93599
2510057;39.38231;-5.56656
2510058;37.63333;-3.91667
2510059;37.28225;-4.42573
2510060;37.97015;-3.17666
2510061;38.90493;-2.79825
2510062;38.53281;-2.2192
2510063;38.70092;-5.23157
2510064;38.69925;-5.36711
2510065;38.6202;-4.08142
2510066;38.45138;-3.07029
2510067;37.56373;-6.97453
2510068;39.75505;-6.74171
2510069;39.86245;2.80452
2510070;37.13923;-6.72266
2510071;38.7;-0.48333
2510072;38.76891;-5.95318
2510073;37.18516;-5.78093
2510074;39.6;-1.13333
2510075;39.56667;-1.2
2510076;39.77014;-5.08765
2510077;29.15436;-13.42955
2510078;38.46667;-6.11667
2510079;38.35;-6.16667
2510080;38.51816;-5.53151
2510081;37.3974;-2.36485
2510082;39.4327;-3.81729
2510083;39.41179;-3.71493
2510084;37.45;-1.91667
2510085;37.46712;-1.92044
2510086;28.40324;-16.32395
2510087;37.98779;-7.06056
2510088;39.16667;-1.31667
2510089;37.52954;-1.44908
2510090;40.00367;-6.11792
2510091;38.56757;-1.80242
2510092;38.35059;-0.87087
2510093;38.34227;-0.91202
2510094;39.20519;-4.74826
2510095;38.4723;-0.87643
2510096;38.25;-2.16667
2510097;37.16716;-6.94782
2510098;37.36881;-6.15847
2510099;37.93033;-3.50118
2510100;37.1846;-2.20491
2510101;38.17937;-1.26536
2510102;38.14045;-1.33007
2510103;36.96087;-3.05523
2510104;28.24309;-14.21181
2510105;28.95032;-13.74449
2510106;39.97938;-2.86143
2510107;38.31667;-0.78333
2510108;38.5;-1.6
2510109;38.02235;-1.68353
2510110;36.65241;-5.43298
2510111;36.66643;-5.48513
2510112;36.67777;-5.446
2510113;38.09508;-3.11233
2510114;38.12563;-3.27475
2510115;38.44591;-0.98234
2510116;38.01328;-3.3705
2510117;36.93243;-3.81331
2510118;38.41003;-2.308
2510119;38.37146;-2.43832
2510120;37.89434;-3.63123
2510121;38.53499;-2.76098
2510122;39.11667;-5.9
2510123;37.02948;-2.26607
2510124;37.15224;-1.89497
2510125;36.86561;-3.05677
2510126;37.14123;-6.77877
2510127;39.60138;-3.61404
2510128;39.38333;-0.7
2510129;37.76667;-1.88333
2510130;39.45;-0.31667
2510131;37.31656;-4.17111
2510132;37.53817;-1.74618
2510133;38.80613;-0.44171
2510134;38.89405;-5.50138
2510135;39.98333;-1.86667
2510136;37.474;-6.40703
2510137;28.32372;-14.04722
2510138;39.84295;2.77156
2510139;39.7;-0.93333
2510140;39.76667;-1.03333
2510141;38.03333;-6.33333
2510142;27.98333;-15.76667
2510143;27.88173;-15.59568
2510144;37.61751;-5.7875
2510145;39.45786;-5.88203
2510146;37.30497;-5.79412
2510147;38.95233;-6.25759
2510148;39.09133;-5.70345
2510149;38.31279;-2.69938
2510150;37.83333;-6.3
2510151;37.93333;-5.66667
2510152;39.0525;-6.77433
2510153;37.05;-5.8
2510154;36.75571;-5.86747
2510155;38.63333;0.01667
2510156;36.51667;-6.23333
2510157;36.50827;-6.24335
2510158;28.42835;-13.97219
2510159;39.78119;3.35977
2510160;38.87317;-6.48062
2510161;37.76275;-4.67714
2510162;39.21667;-4.11667
2510163;37.58333;-0.96667
2510164;37.70845;-2.80312
2510165;37.38606;-6.8268
2510166;37.51435;-3.73693
2510167;37.91667;-4.98333
2510168;39.97264;-2.89809
2510169;28.78333;-17.96667
2510170;37.38056;-6.00574
2510171;28.10547;-15.41603
2510172;36.8187;-4.16575
2510173;28.64725;-17.9109
2510174;36.90131;-3.36852
2510175;37.00037;-3.26545
2510176;28.13928;-16.66154
2510177;37.29485;-2.6256
2510178;38.36667;-5.28333
2510179;38.13333;-5.58333
2510180;39.70087;-2.75502
2510181;38.3716;-0.98916
2510182;37.96807;-3.47631
2510183;39.34548;2.98365
2510184;28.98333;-13.76667
2510185;36.9;-6.16667
2510186;36.87075;-6.17586
2510187;39.92965;3.99012
2510188;39.85179;4.28085
2510189;37.1565;-6.57027
2510190;38.48333;-7.23333
2510191;37;-6.06667
2510192;36.93238;-6.34873
2510193;39.32142;-6.76302
2510194;37.70134;-5.79699
2510195;37.78256;-5.28845
2510196;37.31667;-5
2510197;37.19827;-3.87131
2510198;28.13444;-15.51802
2510199;37.69952;-6.6583
2510200;39.83214;-6.10222
2510201;38.50751;-6.60212
2510202;38.18333;-6
2510203;29.1;-13.6
2510204;36.8083;-4.12361
2510205;28.1352;-15.53887
2510206;38.89393;-6.75645
2510207;38.45;-5.33333
2510208;37.56591;-0.91817
2510209;38.75006;-5.89121
2510210;36.38568;-5.66146
2510211;39.17475;-6.2904
2510212;36.18115;-6.0342
2510213;29.38463;-13.507
2510214;39.6052;-6.10269
2510215;37.36866;-3.77707
2510216;36.98333;-2.46667
2510217;37.86495;-3.15249
2510218;37.8931;-3.20987
2510219;37.88022;-3.15924
2510220;38.17491;-2.63551
2510221;39.13951;-0.58777
2510222;28.35905;-14.08681
2510223;39.71057;-4.22655
2510224;37.7688;-1.50229
2510225;28.68389;-14.00997
2510226;28.38023;-16.35749
2510227;37.87701;-2.37937
2510228;37.58552;-1.10313
2510229;28.41667;-16.45
2510230;27.75745;-18.15046
2510231;38.81667;0.03333
2510232;39.04629;-0.46819
2510233;36.88076;-3.30273
2510234;36.87937;-3.29826
2510235;38.87479;-5.67943
2510236;37.76058;-4.9413
2510237;39.91667;-2.13333
2510238;38.81791;-3.07493
2510239;38.07167;-6.89878
2510240;39.65852;-2.31171
